id_str,topic,topic_name,score,text_lexical
2048628535758373232,-1,Tidak Spesifik,0,memangnya norma agama menyembuhkan depresi
2048623233893802219,-1,Tidak Spesifik,0,ujung nya klarifikasi minta maaf serang terus beri hukuman sanksi sosial depresi akut coba ybs kalau dinaikin orang obesitas kira mau kagak kadang pernah berfikir efek panjangnya bercadar adabnya rusak sesama makhluk penciptanya sendiri
2048620372032159984,-1,Tidak Spesifik,0,spiritual journey robbie williams better man bukan biopik memuja muja sang bintang studi karakter seorang pria mencoba mencari tahu siapa dirinya balik kostum panggung diajak melihat balik lagu hits perjuangan melawan
2048617938966741275,-1,Tidak Spesifik,0,apapun masalah nya jangan sampe bundir ingat hidup dunia hanyalah persinggahan jembatancangarviral
2048616821503455638,-1,Tidak Spesifik,0,grgr pacil aku jadi sering becandaan depresi maaf kalau kelewatan kenamental
2048615836026622460,5,Lingkungan/Sosial,1,denger buat kalian punya teman depresi banget jgn pernah ceramahin apa sampe kasih hadis cukup dengarkan bercerita jawab secukupnya ingat jangan diceramahi butuh pendengar teman cerita bukan penghakiman hidup
2048615429070000519,5,Lingkungan/Sosial,1,mungkinn tuhan menyelamatkan kamuu lingkungan toxic masuk lebih baik lagii tetap semangat yaa
2048614196544520590,3,Percintaan,1,nikah taruhannya nyawa kalau salah nikah depresi hilang nyawa nikah taruhannya beli rumah jalan ln
2048611234753499242,-1,Tidak Spesifik,0,in serious way kalau benar benar males mandi mandinya hari wajib psikolog temenku baru ngalamin ternyata gejala depresi we re all cooked being wni huhu
2048610239138906543,-1,Tidak Spesifik,0,kalau malas mandi katanya sebuah tanda depresi lalu aku depresi hari
2048608236891451695,-1,Tidak Spesifik,0,kata aku stop mengiming imingi mi ayam bakso orang mau mati kalau aku depresi mau makan syukur lagipula abis indomie terus apa ngilang wkwkw
2048600395602358691,-1,Tidak Spesifik,0,salut terima kasih mas bunuh diri mungkin butuh pendengar segala keluh kesah solusi nomor penting ngedengerin
2048600142073438336,-1,Tidak Spesifik,0,kreatif merancang pelindung jembatan peristiwa bundir latah meniru perilaku penyiraman air keras terjadi mas andrie yunus emang kalian sakit apa sih senin sarapa pagii chromebook
2048598058603262419,-1,Tidak Spesifik,0,aku kalau titik mau bunuh diri terus lihat spanduk gini aku bunuh diri depan banyak orang
2048596648025354598,0,Tekanan Akademik,1,benar banget sini belajar mau berharap sama orang mas katanya tulus kenyataannya manis mulut alhamdulillah akhirnya bangkit sndirian pdhal sbelumnya stres banget ampir bunuh diri
2048595802743071039,-1,Tidak Spesifik,0,aku ngiranya sengaja bangun kakaknya bangkit depan tv soalnya kan depresi kakaknya sengaja kakaknya mau ngomong
2048584048591917529,-1,Tidak Spesifik,0,empati empati kocak lo orang bunuh diri ngapain empati kalau orang kasih empati malah banyak kasus bunuh diri bunuh diri lainnya bunuh diri keren
2048581544642843053,1,Masalah Keluarga,1,jangan dianggap sepele dampak screen time berlebihan anak sebuah studi dilakukan siswa smp surabaya berusia tahun lalu ditemukan rata rata waktu dihabiskan anak depan layar mencapai jam per hari kata
2048573583333675229,3,Percintaan,2,reminder semua depresi bukan putus cinta on off psikiater
2048571257185288307,3,Percintaan,1,sempet depresi lumayan berat but im okay now berharap pindah sih secepatnya bakal dikasih kalau nikah
2048570219829072092,-1,Tidak Spesifik,0,konten sebenarnya positif mengalahkan pengaruh buruk berita bundir jadi bukan masalah empati menjadi inspirasi buruk
2048565645579817414,6,Pemerintah,1,orang kalau depresi ato suicidal jangan kamu nasehatin bilang jangan bunuh diri masuk neraka namanya goblok orang suicidal gamikir apa aturan kamu ajak berobat bukan malah digentayangin sama embel embel dijatuhkan neraka jahannam
2048559346393489912,-1,Tidak Spesifik,0,please jangan bilang kalau lebay orang depresi semua manusia punya kemampuan ngelola emosi baik selamat hari senin gusy sehat berkah barokah aamiin foto ig hasbibibii
2048554845066641413,6,Pemerintah,1,aku lebih sudi hukum buat orang ngelakuin pemerkosaan hukum mati jujur orang butuhin sini kesian korban mah depresi hidup ketakutan malah nikahin sama si pelaku bego najis aku sama hukum indonesia keadilan buat korban
2048551359168065862,0,Tekanan Akademik,1,reminder apa bagai mana seberat apa masalah ujian hidupmu jangn pernh punya niatan bunuh diri
2048546211851018585,-1,Tidak Spesifik,0,batam jembatan batam nama nya jembatan barelang menjadi langganan orang bunuh diri sampe mesti ruqyah jembatannya
2048540760786756031,-1,Tidak Spesifik,0,rina nose sara wijayanto curhat kena mental abis menjalani operasi hidung sara bilang aku kena mental tahu rina mengakui merasakan sama rina nyahut sama aku cari ternyata istilahnya post op blues depresi pasca operasi baby blues
2048537685015613610,-1,Tidak Spesifik,0,sok empati lu kamu kalau punya temen kelilit pinjol ketagihan judol paati kamu diemin kamu gibahin baru tar kalau bunuh diri jadi tempat farming kebaekan pura peduli pas masi idup peduli taik kamu orang
2048533662321516959,1,Masalah Keluarga,1,creatine fungsi kognitif menjaga massa otot creatine bukan anak gym menunjang umur panjang suplemen membantu menjaga massa otot kekuatan biasanya menurun dekade usia tahun creatine
2048526463851540919,-1,Tidak Spesifik,0,bunuh diri jembatan miris muda bunuh diri bunuh diri tuanya mau jadi apa coba ngik
2048524305143849395,-1,Tidak Spesifik,0,that s what i said orang kalau mau bunuh diri mau diceramahin masalah dosa tuhan mah kebal lebih luluh kalau didengerin dipeluk
2048522211565428853,-1,Tidak Spesifik,0,benar benar deh kalau emosi jangan deket deket miras kejadian kendari serem bgt cewek thn nekat self harm pakai silet diselingkuhin jujur sakit hati emang berat begini caranya cuma doa tuhan kuatkan mentalnya dikira kuat
2048518941304402369,-1,Tidak Spesifik,0,sama please aku berasa depresi jalanin nya nangis tiap hari tidur makan
2048487370635567269,-1,Tidak Spesifik,0,ngomong begini gapernah liat orang sayang badan gelantungan ud membusuk belatungnya wkwkw cmn gara gara masalah masalah anjing bunuh diri bilang fomo bodoh
2048486988668617191,-1,Tidak Spesifik,0,berkali kali liat konten serupa bro plis becandain bundir gatau orang se stres apa hidupnya bunuh diri nge trigger orang punya st plis ngejokes aja show some empathy
2048486557364244509,-1,Tidak Spesifik,0,org berempati ngerasain depresi ngejudge ngeremehin org nirempati paham sampe ngerasain sendiri depresi suicidal thoughtsnya kalau emg paham mau tau peduli minimal diem drpd ngatain jahat kan
2048453791335469326,-1,Tidak Spesifik,0,orang kalau depresi jgnkan makan mie ayam gerak keluar buat beli mie ayam magernya setengah mati beli layanan pesan antar mikir lama bingung mikir jarak ongkir rating variasi akhirnya jadi makan nahan lapar tidur
2048452477738008712,1,Masalah Keluarga,1,yuji kadang rasa pengen sini langsung keinget nnti mama sama siapa maaf kalau lebay benar benar tiap kepikiran kdng aku lampiasin makan mulu depresi bkn sih
2048450712527655009,-1,Tidak Spesifik,0,hari hari pergulatan x selalu gebrakannya keributan faker eksploitasi bundir pengemis engagement pengemis followers istilahnya nakal diri sendiri apa apa asal merugikan orang salto resep kuno jangan bagikan sakti
2048448071965745170,-1,Tidak Spesifik,0,kesampingkan joke nya bunuh diri kedua kocak sih alay bet sampe bunuh diri fomo in
2048441049828524276,-1,Tidak Spesifik,0,merkosa mau tanggungjawab ide bodoh darimana coba menikahkan pelaku pemerkosaan korban neraka buat korban seumur hidup tinggal bareng pelaku bikin trauma depresi society jahat banget
2048439591938801886,-1,Tidak Spesifik,0,fenomena opo jane bunuh diri copot sandal emange kerak neroko enek sekat shaf e ta
2048432568987787588,-1,Tidak Spesifik,0,cangkem e arek ngawur mas ojok koyok dandi loh pean kan sering liwat cangar wedine galau ditolak mbak iku langsung bunuh diri sisan yo ngarah aku bunuh diri aku liat endingnya one piece
2048432538021146736,-1,Tidak Spesifik,0,e buset sinis mana dibilang fomo berpikiran sempit kurang bersyukur gbisa gt berempati sama suicidal pantesan org pd bundir orang dikasih advice nya begini
2048431940009943484,6,Pemerintah,1,makanya kalau kamu kena depresi berat gangguan ngehalangin hidup kamu umur umur produktif sebenernya very unforgiving buat depannya terutama negara ramah kesehatan mental fisik gini paling mengerikan semua kehilangan waktu
2048426020085346771,-1,Tidak Spesifik,0,it baffles me on how majority of ppl thinks orang mau bunuh diri mikirin dosa
2048423338327089567,-1,Tidak Spesifik,0,suicidal person mikirin diri sendiri lelah makanya mau bundir malah disuruh ikut mikirin orang
2048422416414896220,-1,Tidak Spesifik,0,abangnya sering coba bunuh diri sepertinya soalnya lgsg tau salah pas liat botol soju abangnya disana
2048412520420184067,-1,Tidak Spesifik,0,aku mules krena memikirkan prompt au konhun mcd bingung endnya bunuh diri sakit nyak
2048412002624913839,-1,Tidak Spesifik,0,kalau tempat bunuh diri jadi serem vibe nya
2048409346191843386,4,Pekerjaan,2,gaji lingkungan pernah merasakan gaji mini lingkungan toxic ketambahan jenjang karir lembur ngotak ambil cuti narapidana
2048408845517721905,-1,Tidak Spesifik,0,hadeh aku kalau stres makan rasanya hambar ngelakuin hobi gairah depresi berat anjir
2048408046733267028,-1,Tidak Spesifik,0,sol butuh pandangan pendapat masukan apapun lah paham bidang psikologis orang pernah sembuh depresi akhir aku jadi sering nyalahin diri sendiri tia semoga kalian sehat bahagia selalu
2048406224753029551,1,Masalah Keluarga,2,kalian wajar seorang suami menceraikan seoarang istri kondisi depresi dalih susah dibilanginnya
2048403039460180275,5,Lingkungan/Sosial,1,penting kamu surive depresi aman aja cari dunia mu sendiri cocok circle blum cocok circle semangat ae
2048402134434279424,-1,Tidak Spesifik,0,empati orang bunuh diri aside from our religion belief moral sakit kayaknya mikirin bunuh diri fomo
2048402102964441262,4,Pekerjaan,1,guys tandain catet usernamenya kalau orang bunuh diri terjerat pinjol salah satu orang bertanggung jawab akun bawah seret nama kantor polisi capture dulu dihapus reply nya
2048402035670765846,1,Masalah Keluarga,1,milih kerjo normal dadi karyawan biasa opo melu keluarga keno tekanan mental income ndes melu keluarga aku gaiso libur soale karyawane an plus sistem e kacau wis jajal bulan
2048401515669516326,-1,Tidak Spesifik,0,alasan pakai konten kreator model gini mencegah orang bundir memparodikan elemen bunuh diri sendiri jadi jelas tujuannya bukan murni edukasi lebih engagement
2048401501295661364,-1,Tidak Spesifik,0,kelelahan parah
2048401357531705599,-1,Tidak Spesifik,0,aku pernah posisi benar benar bikin depresi banget sirkel aku milih nongkie luar sebisa mungkin kos sering deh bodohnya aku bertahan selama tahun pas fase skripsian langsung pindah lorong isinya sunyi n manusianya normal
2048400861018436081,-1,Tidak Spesifik,0,anjing aduh aku depresi banget kangenn aaccghkk
2048396169110565158,1,Masalah Keluarga,1,kann bayangin kamu titik akhir kamu mental memburuk economy nge crash keluarga peduli benar benar hilang arah hidup bilang fomo bunuh diri lu
2048391971040120984,-1,Tidak Spesifik,0,tiap postingan vents tiktok komenan ny byk bgtu ad kasus orang jatuh mall i think mrka apa sangkut pautkan norma agama bunuh diri dosa lah sgala macem padahal the world doesn t revolve solely around religion otak orang struggling with mental vs orang normal
2048388256543412333,3,Percintaan,1,dokter merahasiakan padamu seks seks x seminggu stres foreplay menit wanita puas orgasme rutin insomnia seks cinta depresi oksitosin seks kesepian
2048386615140094382,0,Tekanan Akademik,2,sekolah favorit rsbi bagus biologis anak meniru anak sekitarnya jadi anak pintar kuncinya cuma satu mau belajar bagaimana cara bikin anak mau belajar simpel bikin berteman anak mau belajar anak pintar anak
2048386152303067378,-1,Tidak Spesifik,0,episode depresi aku balik tepat
2048383786199777537,-1,Tidak Spesifik,0,orang bunuh diri kok dikata fomo sesusah bersimpati
2048383530514964573,-1,Tidak Spesifik,0,dem depresi berad
2048383413993025611,-1,Tidak Spesifik,0,fomo bro orang detik detik mau bunuh diri mikir kali kalau nekat berarti emang solusi orang harusnya dirangkul bukannya diviralkan
2048380749548790265,-1,Tidak Spesifik,0,bunuh diri bilang fomo lucu bgt these mf should shut the fuck up and learn abt basic empathy
2048380227488043242,-1,Tidak Spesifik,0,usah mikir kalau kamu punya anggapan semua pemimpin sama baiknya kamu bunuh diri aja mo gantung diri ato minum vixal baygon terserah kamu ajalah
2048378155573109211,-1,Tidak Spesifik,0,autoplay yt music aku depresi drop dead lgsg favorite crime anj
2048376383122948511,-1,Tidak Spesifik,0,hele nejsem soucasti ani jednoho fan klubu nelibi se mi chovani ani jednoho z tech dvou lekaru tady kritizuju ze lekarka dlouhodobe verejne shazuje medikaci vypisuje se stylem porazila jsem depresi bez berlicek koukejte jaka jsem borka a vsichni co berou
2048375682393141374,2,Finansial,1,aku bilang orang indo mah empatinya selalu orang salah kerjaannya ngehujat post bunuh diri orang miskin penjahat ham gemoy joget orang money launderer dijunjung mulu
2048375398652919961,-1,Tidak Spesifik,0,terima kasih pak purbaya bertahan sejauh bunuh diri
2048374907806113920,-1,Tidak Spesifik,0,kata aku mah smua cukup depresi agaknya aku gajadi nulis narasi lestappen menyakitkan ganti gemes gemes
2048374761856921704,-1,Tidak Spesifik,0,iyakann rata rata komenannya making fun orang bunuh diri
2048374441529471298,-1,Tidak Spesifik,0,paling benci sama kalimat ngapain bunuh diri padahal mie ayam pernah saking sedihnya semua makanan jadi hambar pernah saking capeknya tidur jam lebih aku tau bunuh diri salah jangan remehin titik depresi orang
2048374078206353773,-1,Tidak Spesifik,0,akibat banyak respect sama bunuh diri jembatan jadi terinspirasi bunuh diri parodikan buat hiburan ig malah parodiin berak
2048373745908335080,-1,Tidak Spesifik,0,tingkatan depresi kamu ringan tergolong berat kalau berat nangis berhari bunuh diri terus kalau tidur rasanya bangun nerima sama kehidupan nyata
2048369280283185199,-1,Tidak Spesifik,0,ah yes empati banget ampe malah nyuruh orang empatetik bunuh diri grgr kasian sama orang bundir loser and herd mentality aplikasi sampah
2048367158036770965,-1,Tidak Spesifik,0,org g ngerti depresi parah bangun niat mandi sikat gigi kbnykan orang passive suicidal bunuh diri lgsg tindakannya kalo mati yaudah
2048361521160572946,0,Tekanan Akademik,1,kak psikolog nolong banyak orang loh jaman sekarang orang depresi banyak aku kalau liat orang kuliah psikolog bangga keren
2048361426839085534,-1,Tidak Spesifik,0,kamar kos mirip kamar orang depresi agaknya emang deep clean secepatnya
2048346819223306531,-1,Tidak Spesifik,0,wahh thanks a lot mas sharing nya kebetulan kakakku gejala depresi kadang kumat lebih emosi naik turun cuman emg beliau orangnya terbuka sama orang kadang bikin bingung ngadelinnya gmana
2048343494142603485,-1,Tidak Spesifik,0,terkini ekor idf disahkan membunuh diri kerana tekanan mental akibat perang iran bulan april
2048343033373237744,1,Masalah Keluarga,1,cantik sih mesti pake acara bunuh diri segala klo mw ikutin orang tua g setuju cari apa susahnya klo mw lawan orang tua lanjut kan dewasa pnting bsa tnggung jawab bundir bukan jalan kluar cara pengecut mudah an jadi pelajaran bgi semua
2048342485349605776,-1,Tidak Spesifik,0,orang bunuh diri bukan orang lemah justru mengakhiri hayatnya mikir ber ribu ribu kemungkinan sampe akhirnya buntu bukan masalah iman kurang berdoa berdoa iman kuat mengakhiri hidupnya kuat jadi
2048336982255059331,-1,Tidak Spesifik,0,lah sblm nya banyak kasus orang bunuh diri gara teror pinjol mana ojk memberikan sanksi pd aplikatornya ojk taringnya jgn ojk takut sama owner pinjol
2048335768201109969,-1,Tidak Spesifik,0,fans naga narkoboi ternyata mana depresi banget padahal fav gamasuk list eh ngelist se diri dong
2048276990466326553,-1,Tidak Spesifik,0,jangan bunuh diri kak kan vtuber
2048276578271211790,1,Masalah Keluarga,1,sumpah berita mikirinnya penting viral anak bunuh diri problemnya cek keluarganya cek lingkungannya malah nyalahin game omori is benar benar a story about forgiving yourself
2048273458359160905,-1,Tidak Spesifik,0,hikmah depresi trauma ndunyo depresi berujung gila depresi meski akut menyakitkan smpai jambak rambut misale bukan gila andai gila jadi bundir gilanya mnyelesaikan keruwetannya guya guyu dewe bebas njobo njero
2048270472371180006,-1,Tidak Spesifik,0,hai aku pernah depresi sempat mati semua orang depresi mikir menyadari risiko jadi cm mikir kepepet bingung ngrasa peduli
2048268336413491248,-1,Tidak Spesifik,0,pernah jadi tambah depresi gara dengerin cerita temen bahas cowok terus
2048266655948792134,1,Masalah Keluarga,1,pernah permalukan pas kumpul keluarga besar katanya umur nikah katanya aku ndak laku ndak mauu bayangkan baru th gini gatau kalau umur th keatas aku nikah bunuh diri paling aku
2048264449577169097,-1,Tidak Spesifik,0,sehat sehat kalian bunuh diri bukan normalisasi orang punya masalahnya sendiri kalian punya masalah jangan bandingkan diri kalian lebih baik banding kan lebih ancur tetap berdiri tegar
2048261842062266404,5,Lingkungan/Sosial,1,gaess cari teman diajak ngobrol beban kalau nangis nangis jangan bundir mabok dikit pp penting semua beban keluarin dulu kamu cuman butuh teman buat ngobrol paling bagus ngobrol sama tuhan
2048260833487282658,-1,Tidak Spesifik,0,reserve spotnya wakakakakakak aduh aslinya sy depresi
2048260229004197997,-1,Tidak Spesifik,0,hduh bisanya cuma ngancem bundir kalau berani beneran bunuh diri sekalian kamu kocak digilis iblis neraka
2048260115988660523,-1,Tidak Spesifik,0,cara melawan gejala depresi ala aku mandi jalan kaki kena matahari kurangin main gadget tenaga dikit bersih bersih berat kupaksa kalau telanjur depresi rasanya masuk lorong gelap susah keluar kalau tetap membantu seek professional help
2048257381440897138,-1,Tidak Spesifik,0,yaa zaman istilah depresi generasi sekian gatau kan rasa sedih benar dialami sama nabi
2048256346018189401,-1,Tidak Spesifik,0,jangan menunggu korban depresi lalu bunuh diri pelaku dimaklumi alasan masa depan panjang bahaya bullying
2048251676583420005,2,Finansial,1,sy nonton ditv nginap dihotel menteng sy liat nasabah bali bunuh diri ambil deposito sebyk jt terus dijateng nasabah bunuh diri lompat sungai ambil tabungan jt kala uang diatas jt spt jt skr
2048250673112961373,-1,Tidak Spesifik,0,pbm daku orang indonesia brikut adlh real pic aku menjawab not that tricky mirip sama to mipy sempet stuck beberapa soal yahh bikin depresi lah bismillah skor amiinkan audiens amiinkan
2048249559823036621,0,Tekanan Akademik,1,sy peristiwa pas sy mo ebtanas lalu kuliah wkt kerusuhan dirmh indom r t dijarah sempat mo dibakar dihalau warga siap bawa sajam sblmna th sy liat byk bank dilikuidasi ditutup sebagian dibail out lwt blbi byk nasabah bunuh diri tarik
2048247357012320434,-1,Tidak Spesifik,0,siapa tau mas poci mbak kun bunuh diri
2048244736587403528,-1,Tidak Spesifik,0,kalau dikerasin takutnya keterusan lagian kan korban berpulang cm mendoakan gunanya foto korban ditaro sosmed disumpah in jahat banget orang kalau depresi terus dikasi didikan militer makin sakit dong mentalnya aneh deh ngetwit
2048244734125355374,-1,Tidak Spesifik,0,poin no termasuk hilang akal allah tau seseorang termasuk depresi odgj dimaksud hilang akal maksud disini bukan ranah menghakimi bagaimana mencegah terjadi memberi support pertolongan
2048244101519405545,-1,Tidak Spesifik,0,mungkin tau orang kontra sama orang bundir sendiri bundir bunuh diri benar benar maen aku sendiri ngerti bagaimana rasanya punya suicidal thoughts sesusah buat shake the thought
2048193906450583828,-1,Tidak Spesifik,0,nabi yaqub nabi yunus nabi ayyub bahkan nabi muhammad depresi merta vonis penyakit mental maksud tekanan fisik manusia biasa
2048192476130001256,-1,Tidak Spesifik,0,pesannya bagus bunuh diri cuma buat orang tolol kalau kamu berani mati masalah kamu mati matian buat ngadepin masalah sumber
2048191759008899470,-1,Tidak Spesifik,0,padahal komentar tolol justru bikin mental org tambah rusak and they still wonder why rate bunuh diri tambah naik if y all don t have anything nice to say mending usah komen sekalian latihan berempati pls
2048190533835825301,-1,Tidak Spesifik,0,kinda weird things to say under a bunuh diri post we ve officially lost our faith in humanity i guess
2048188984573227507,-1,Tidak Spesifik,0,kurang ajar x kamu sebut nabi depresi
2048188684030398511,-1,Tidak Spesifik,0,nah iya kan beberapa waktu pelaku pertama bunuh diri kan banyak lewat laki laki isi pikirannya dibuatin quotes sedih in sih pelaku kasihan sedih bgt jadi bnyk iba akhirnya malah terinspirasi
2048187043788861893,-1,Tidak Spesifik,0,dikira schizoafektif bundir aku sering pasien schizoafektif episode depresif tentamen suicide motong nadinya sendiri tangan leher kamu mau bilang schizoafektif bukan gila psikosisnya pake baju bhkn disuruh ngaji ngaji
2048185913537450443,1,Masalah Keluarga,1,diisi perempuan misal kesehatan pendidikan membuat perempuan lelah kerja ngurus rumah ngurus anak bergaji tinggi anak tekanan mental semuanya sehat lahir batin fisik bagus akal cerdas jiwa kuat aamiinkan guys
2048184313448194460,-1,Tidak Spesifik,0,terus pengecualian kalau bunuh dirinya hilang akal sehat depresi berlebihan gangguan jiwa bukan mukalaf artinya hilang tanggung jawab sekarang jadi pertanyaannya cuma depresinya seberat
2048183684348760428,-1,Tidak Spesifik,0,loh aku temen ibadahnya oke perintah agama dijalanin tetep pernah pikiran bunuh diri satu kamu keknya pernah sih ngadepin orang
2048180611521929657,-1,Tidak Spesifik,0,orang menempuh bunuh diri peduli dosa bahkan mungkin percaya agama jadi mengancam orang depresi dosa neraka membantu sama sekali
2048176755698250020,-1,Tidak Spesifik,0,gimane diblock kalau kamu malah suruh bunuh diri jier owner stres
2048176599858893083,-1,Tidak Spesifik,0,anjing bet bikin spanduk apa salahnya bunuh diri pas hidup orang orang peduli matipun kena dirujak ngasih kalimat preventifnya jangan bunuh diri disini bla blabla jadinya bunuh diri tempat anying
2048170229688353037,1,Masalah Keluarga,1,aku percaya pernah ngalamin pernah ngebantuin ngusir jin ngerasuk istri sepupu gw badannya kecil bocah smp aku sama orang badan lebih gede berontak mulu mau lepas bertiga dibuat mental sama mana ngomongnya mau bunuh diri mulu
2048169040494145556,2,Finansial,1,kinda too much yaa dikritik baik sampe bawa bunuh diri padahal isi kritiknya gmn emg packing segitu sih mahal aku as seller mending jujur an awal kalau emg mau ambil untung segimana nya sisi mn masuk akal packing segitu k
2048168661408780766,6,Pemerintah,2,sabtu pahing neptu mandiri tahan banting keras kepala ambisinya kuat emosian hidup naik turun ekstrem hindari lingkungan toxic cocok ny dagang hukum politik kalau d asah energi spiritual tinggi kuat ilmu kebatinan
2048167882425798864,6,Pemerintah,1,membayangkan mudah fenomena malah dijadikan pembenar doubling terpuruk nyalahin rakyat tuh rakyat kurang dewasa kurang bersyukur kok malah bundir
2048164878700175521,-1,Tidak Spesifik,0,opini aku orang anti orang bunuh diri gue menganggap merugikan masyarakat material seandainya kalian dihidupkan menjadi bunuh diri ingatan diri kalian aku yakin kalian bunuh diri
2048162257423774065,-1,Tidak Spesifik,0,memang sama skali mudah kalau orang sangat mentok sangat putus asa buat dibujuk bunuh diri bang untungnya sy dulu meredam temen sy sangat depresi gajadi bunuh diri
2048161699166138428,-1,Tidak Spesifik,0,betul temen aku benar benar depresi benar benar main mau bundir aku pernah coba pake cara buat inget akhirat ibadah tetep mempan untungnya aku redam orgnya idup ampe sekarang
2048160962767892486,-1,Tidak Spesifik,0,lah lupa rasulullah sendiri punya bab tahun kesedihan tahun kesedihan bukan bulan kesedihan minggu kesedihan bukti grief butuh waktu banyak banget bedah ttg sedih kalut depresi bab tsb
2048160555219993034,-1,Tidak Spesifik,0,see orang bundir mau bunuh diri awalnya perhatian so kelen lamaan dikit ngeliat kawan mending tengokin
2048154610502938844,-1,Tidak Spesifik,0,kalau blockir kamu suruh bunuh diri kak eh
2048147031257133426,-1,Tidak Spesifik,0,dipikir diantara punya pemikiran suicidal berani kamu ngomong sama perempuan sudan milih bunuh diri jadi korban pemerkosaan massal rsf goblok nirempati lagaknya tuhan lo
2048146389146943656,3,Percintaan,1,sebenarnya bagus opininya kalimat terakhirnya jelek bgt pantes banyak cwo bundir orang toxic masculinity nya separah padahal semua orang terlepas gendernya bebas curhat kok terus sebaik nya pasangan menjaga marwah pasangannya padahal banyak banget cwe gt
2048143252495438324,0,Tekanan Akademik,1,sombong ngerti ilmunya sombong sekali belajar soal psikiatri depresi sesimpel tinggal sholat ngaji depresi penyakit ketidakseimbangan senyawa otak mempengaruhi cara orang berpikir nauzubillah manusia kamu
2048136807938998567,-1,Tidak Spesifik,0,sering banget orang bunuh diri ngerugin orang gni banyak bgt bukan sok an mistis in tp emg tempat bekas bndr aku yakin g laku egois banget sumpah usaha dimatiin gni mau marah ma siapa
2048134708731756985,-1,Tidak Spesifik,0,kurangnya empati terkadang orang depresi curhat malah diceramahi dihakimi dalil agama keluh kesah ttg hidupnya didengarkan sama sekali akhirnya depresi lebih milih jalan pintas bunuh diri
2048129703484272661,-1,Tidak Spesifik,0,ngomong menghakimi lebih gampang dirugiin soalnya apa coba kalau kamu punya usaha diginiin mau gak aku kasian sama punya kios kosong lama tersewa jadi tkp bundir kios sebelahnya tenant kabur orang bunuh diri bikin orang susah
2048128289924161754,-1,Tidak Spesifik,0,tuhan hakim mahatahu omniscient jauh melebihi penghakiman manusia dangkal g tau apa hati pikiran seseorang orang depresi jgnkan sbjective reality ky dosa basic instinct g jalan divine truth isn t a tool to condemn those in despair
2048124408578142289,-1,Tidak Spesifik,0,kamu ngomong bund r masuk neraka orang depresi berat bikin hati sakit banget tolol bukannya didengerin curhatnya malah dikasih dalil nomer sekian kasih dalil kalau sembuh lukanya
2048122078218403988,-1,Tidak Spesifik,0,v letech u vala v usa antidepresiva v p edchoz ch m s c ch jen dosp l ch v letech to u bylo v ce ne n r st v r bralo l ky na depresi dosp l ch u en asto u star ch en a
2048120223438676048,-1,Tidak Spesifik,0,copycat suicide peran media sangat penting kalau beritain bunuh diri banyak redaksi nya banyak sensornya jangan terlalu gamblang fenomena tinggi loh indonesia
2048112025386332340,-1,Tidak Spesifik,0,satu bunuh diri bukanlah normal tanda darurat bukan terkait agama segalanya masalah kesehatan kepribadian
2048111517128937820,-1,Tidak Spesifik,0,cw tw suicidal ep sebelumnya jinman peduli ngamuk waktu tau dongman diperlakuin buruk mastiin adiknya hidup lebih baik terlihat kuat minum alkohol terus an signs sering terlewat disadari depresi wearealltryinghereep
2048108944443465885,-1,Tidak Spesifik,0,dikasih contoh mungkin depresi but i think you got the point
2048108258481852692,-1,Tidak Spesifik,0,ngga maksud aku nabi segitunya rajin ibadah sperti apalgi manusia biasa i mean iya ibadah sbg jalan solusi kalau ibadah tetep bundir who knows le
2048107884719055318,-1,Tidak Spesifik,0,ngga maksud aku nabi segitunya rajin ibadah sperti apalgi manusia biasa i mean iya ibadah sbg jalan solusi kalau tetep bundir
2048107335361466632,-1,Tidak Spesifik,0,kalau aing pake logika begini ga misalkan nih benar bunuh diri masuk neraka dosanya orang si pelaku putus asa bunuh diri orang ngebully memperdulikan keresahan segala gejolak si pelaku orang
2048075478280655006,-1,Tidak Spesifik,0,orang kalut tambah dianjing anjingin tambah bunuh diri sok sok jangan bawa agama ato hadits ngancem pake surga neraka notabene agama mau kamu apa harst sok kritis tolol
2048074930303230018,-1,Tidak Spesifik,0,sempet liat media luar narasiin bunuh diri meninggal depresi sebenernya lebih bagus jadi orang ngeliatnya fokus fenomena depresinya
2048074883108896908,1,Masalah Keluarga,1,intinya orang bunuh diri orang putus asa menentang ketetapan tuhan dibelain kamu kira anak video lebih nikmat hidupnya dibanding kalian gak putus asa pentingnya bermindset tauhid
2048074698794405965,1,Masalah Keluarga,1,sama goblok intinya orang bunuh diri orang putus asa menentang ketetapan tuhan dibelain kamu kira anak video lebih nikmat hidupnya dibanding kalian gakk putus asa
2048074515687805381,-1,Tidak Spesifik,0,pertanyaan penting aslinya penting bagaimana caranya bunuh diri coba pikirkan bang apa kamu lakukan selanjutnya tau pelaku bunuh diri masuk surga neraka
2048074010588774428,-1,Tidak Spesifik,0,silahkan ucap kalimat tersebut aku tantang lu punya privilege punya motor menuju tempat bundir putus asa gak pentingnya ilmu tauhid agama
2048073823719944520,-1,Tidak Spesifik,0,ayo bang aku eneq sama statemen membenarkan bunuh diri kesehatan mental
2048073638382129580,5,Lingkungan/Sosial,1,teman temanku baik hatinya mengatakan disiksa neraka selamanya islam menyeluruh termasuk menjaga adab etika menghadapi orang meninggal pernyataan semacam sangat bermasalah rasulullah saw
